VegID,PointID,CenterVsEdge,VFzone,LocationType,Control_or_Treatment,Burn2023,Burn2022,Date,CenterRobel_N,CenterRobel_E,CenterRobel_S,CenterRobel_W,EdgeRobel_N,EdgeRobel_E,EdgeRobel_S,EdgeRobel_W,Plot%Shrub,Plot%Tree,VegPlotLocation,%LiveGrass,%LiveForb,%Shrub,%DeadGrass,%OtherDead,%Litter,%Bare,PropLiveGrass,PropLiveForb,PropShrub,PropDeadGrass,PropOtherDead,PropLitter,PropBare
213,9C_Center,Center,9C,uplands,Control,no,no,17-Jun-22,1,1,0.5,1,0.5,1,0.5,1,0,0,South,40,25,0,30,2,3,0,0.4,0.25,0,0.3,0.02,0.03,0
213,9C_Center,Center,9C,uplands,Control,no,no,17-Jun-22,1,1,0.5,1,0.5,1,0.5,1,0,0,West,62,3,0,35,0,0,0,0.62,0.03,0,0.35,0,0,0
214,9C_North,Edge,9C,uplands,Control,no,no,17-Jun-22,3,3.5,4,4,1.5,1.5,3,2,0,0,Center,80,10,0,10,0,0,0,0.8,0.1,0,0.1,0,0,0
214,9C_North,Edge,9C,uplands,Control,no,no,17-Jun-22,3,3.5,4,4,1.5,1.5,3,2,0,0,North,55,5,0,40,0,0,0,0.55,0.05,0,0.4,0,0,0
214,9C_North,Edge,9C,uplands,Control,no,no,17-Jun-22,3,3.5,4,4,1.5,1.5,3,2,0,0,East,15,30,0,55,0,0,0,0.15,0.3,0,0.55,0,0,0
214,9C_North,Edge,9C,uplands,Control,no,no,17-Jun-22,3,3.5,4,4,1.5,1.5,3,2,0,0,South,10,80,0,10,0,0,0,0.1,0.8,0,0.1,0,0,0
214,9C_North,Edge,9C,uplands,Control,no,no,17-Jun-22,3,3.5,4,4,1.5,1.5,3,2,0,0,West,10,50,0,40,0,0,0,0.1,0.5,0,0.4,0,0,0
215,10C_East,Edge,10C,uplands,Control,no,no,17-Jun-22,2,3,2,2,2,1,2,3,0,0,Center,10,10,0,80,0,0,0,0.1,0.1,0,0.8,0,0,0
215,10C_East,Edge,10C,uplands,Control,no,no,17-Jun-22,2,3,2,2,2,1,2,3,0,0,North,50,3,0,27,0,0,20,0.5,0.03,0,0.27,0,0,0.2
215,10C_East,Edge,10C,uplands,Control,no,no,17-Jun-22,2,3,2,2,2,1,2,3,0,0,East,25,5,0,70,0,0,0,0.25,0.05,0,0.7,0,0,0
215,10C_East,Edge,10C,uplands,Control,no,no,17-Jun-22,2,3,2,2,2,1,2,3,0,0,South,29,1,0,70,0,0,0,0.29,0.01,0,0.7,0,0,0
215,10C_East,Edge,10C,uplands,Control,no,no,17-Jun-22,2,3,2,2,2,1,2,3,0,0,West,10,25,0,65,0,0,0,0.1,0.25,0,0.65,0,0,0
216,3C_West,Edge,3C,uplands,Control,yes,no,17-Jun-22,2,2,2,2,1,1,2,2,0,0,Center,90,5,0,5,0,0,0,0.9,0.05,0,0.05,0,0,0
216,3C_West,Edge,3C,uplands,Control,yes,no,17-Jun-22,2,2,2,2,1,1,2,2,0,0,North,75,15,0,10,0,0,0,0.75,0.15,0,0.1,0,0,0
216,3C_West,Edge,3C,uplands,Control,yes,no,17-Jun-22,2,2,2,2,1,1,2,2,0,0,East,90,3,0,7,0,0,0,0.9,0.03,0,0.07,0,0,0
216,3C_West,Edge,3C,uplands,Control,yes,no,17-Jun-22,2,2,2,2,1,1,2,2,0,0,South,95,3,0,2,0,0,0,0.95,0.03,0,0.02,0,0,0
216,3C_West,Edge,3C,uplands,Control,yes,no,17-Jun-22,2,2,2,2,1,1,2,2,0,0,West,90,7,0,3,0,0,0,0.9,0.07,0,0.03,0,0,0
217,3C_North,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,3,3,2.5,2.5,3.5,3.5,2.5,0,0,Center,80,10,0,10,0,0,0,0.8,0.1,0,0.1,0,0,0
217,3C_North,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,3,3,2.5,2.5,3.5,3.5,2.5,0,0,North,85,10,0,5,0,0,0,0.85,0.1,0,0.05,0,0,0
217,3C_North,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,3,3,2.5,2.5,3.5,3.5,2.5,0,0,East,90,5,0,5,0,0,0,0.9,0.05,0,0.05,0,0,0
217,3C_North,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,3,3,2.5,2.5,3.5,3.5,2.5,0,0,South,88,10,0,2,0,0,0,0.88,0.1,0,0.02,0,0,0
217,3C_North,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,3,3,2.5,2.5,3.5,3.5,2.5,0,0,West,70,1,0,29,0,0,0,0.7,0.01,0,0.29,0,0,0
218,3C_Center,Center,3C,uplands,Control,yes,no,17-Jun-22,1,1.5,1.5,2.5,1,1,1.5,1.5,0,0,Center,75,15,0,10,0,0,0,0.75,0.15,0,0.1,0,0,0
218,3C_Center,Center,3C,uplands,Control,yes,no,17-Jun-22,1,1.5,1.5,2.5,1,1,1.5,1.5,0,0,North,80,5,0,15,0,0,0,0.8,0.05,0,0.15,0,0,0
218,3C_Center,Center,3C,uplands,Control,yes,no,17-Jun-22,1,1.5,1.5,2.5,1,1,1.5,1.5,0,0,East,93,2,0,5,0,0,0,0.93,0.02,0,0.05,0,0,0
218,3C_Center,Center,3C,uplands,Control,yes,no,17-Jun-22,1,1.5,1.5,2.5,1,1,1.5,1.5,0,0,South,70,0,0,30,0,0,0,0.7,0,0,0.3,0,0,0
218,3C_Center,Center,3C,uplands,Control,yes,no,17-Jun-22,1,1.5,1.5,2.5,1,1,1.5,1.5,0,0,West,70,2,0,28,0,0,0,0.7,0.02,0,0.28,0,0,0
219,3C_South,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,2.5,2,3,3,2.5,2,3,0,0,Center,80,0,0,20,0,0,0,0.8,0,0,0.2,0,0,0
219,3C_South,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,2.5,2,3,3,2.5,2,3,0,0,North,88,2,0,10,0,0,0,0.88,0.02,0,0.1,0,0,0
219,3C_South,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,2.5,2,3,3,2.5,2,3,0,0,East,60,25,0,15,0,0,0,0.6,0.25,0,0.15,0,0,0
219,3C_South,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,2.5,2,3,3,2.5,2,3,0,0,South,55,2,0,43,0,0,0,0.55,0.02,0,0.43,0,0,0
219,3C_South,Edge,3C,uplands,Control,yes,no,17-Jun-22,3,2.5,2,3,3,2.5,2,3,0,0,West,70,1,0,29,0,0,0,0.7,0.01,0,0.29,0,0,0
220,3C_East,Edge,3C,uplands,Control,yes,no,17-Jun-22,0,0,0.5,0,0.5,1,0,0,0,0,Center,55,25,0,10,0,0,10,0.55,0.25,0,0.1,0,0,0.1
220,3C_East,Edge,3C,uplands,Control,yes,no,17-Jun-22,0,0,0.5,0,0.5,1,0,0,0,0,North,40,35,0,5,0,0,20,0.4,0.35,0,0.05,0,0,0.2
220,3C_East,Edge,3C,uplands,Control,yes,no,17-Jun-22,0,0,0.5,0,0.5,1,0,0,0,0,East,50,10,0,10,0,0,30,0.5,0.1,0,0.1,0,0,0.3
220,3C_East,Edge,3C,uplands,Control,yes,no,17-Jun-22,0,0,0.5,0,0.5,1,0,0,0,0,South,35,35,0,5,0,0,25,0.35,0.35,0,0.05,0,0,0.25
220,3C_East,Edge,3C,uplands,Control,yes,no,17-Jun-22,0,0,0.5,0,0.5,1,0,0,0,0,West,45,37,0,13,0,0,5,0.45,0.37,0,0.13,0,0,0.05
221,1C_East,Edge,1C,uplands,Control,no,no,17-Jun-22,3,3,3,3,2,3,4,2,0,0,Center,55,15,0,15,0,2,13,0.55,0.15,0,0.15,0,0.02,0.13
221,1C_East,Edge,1C,uplands,Control,no,no,17-Jun-22,3,3,3,3,2,3,4,2,0,0,North,33,10,0,7,0,0,50,0.33,0.1,0,0.07,0,0,0.5
221,1C_East,Edge,1C,uplands,Control,no,no,17-Jun-22,3,3,3,3,2,3,4,2,0,0,East,50,2,0,28,0,0,20,0.5,0.02,0,0.28,0,0,0.2
221,1C_East,Edge,1C,uplands,Control,no,no,17-Jun-22,3,3,3,3,2,3,4,2,0,0,South,25,15,0,30,0,0,30,0.25,0.15,0,0.3,0,0,0.3
221,1C_East,Edge,1C,uplands,Control,no,no,17-Jun-22,3,3,3,3,2,3,4,2,0,0,West,70,0,0,25,0,0,5,0.7,0,0,0.25,0,0,0.05
222,1C_South,Edge,1C,uplands,Control,no,no,17-Jun-22,3,1,1,2,0.5,1,2,1,0,0,Center,70,25,0,5,0,0,0,0.7,0.25,0,0.05,0,0,0
222,1C_South,Edge,1C,uplands,Control,no,no,17-Jun-22,3,1,1,2,0.5,1,2,1,0,0,North,80,15,0,5,0,0,0,0.8,0.15,0,0.05,0,0,0
222,1C_South,Edge,1C,uplands,Control,no,no,17-Jun-22,3,1,1,2,0.5,1,2,1,0,0,East,90,3,0,7,0,0,0,0.9,0.03,0,0.07,0,0,0
222,1C_South,Edge,1C,uplands,Control,no,no,17-Jun-22,3,1,1,2,0.5,1,2,1,0,0,South,80,2,0,18,0,0,0,0.8,0.02,0,0.18,0,0,0
222,1C_South,Edge,1C,uplands,Control,no,no,17-Jun-22,3,1,1,2,0.5,1,2,1,0,0,West,50,3,0,47,0,0,0,0.5,0.03,0,0.47,0,0,0
223,1C_Center,Center,1C,uplands,Control,no,no,17-Jun-22,1.5,2,2.5,3,2.5,2,3.5,3,0,0,Center,57,33,0,10,0,0,0,0.57,0.33,0,0.1,0,0,0
223,1C_Center,Center,1C,uplands,Control,no,no,17-Jun-22,1.5,2,2.5,3,2.5,2,3.5,3,0,0,North,70,20,0,10,0,0,0,0.7,0.2,0,0.1,0,0,0
223,1C_Center,Center,1C,uplands,Control,no,no,17-Jun-22,1.5,2,2.5,3,2.5,2,3.5,3,0,0,East,47,33,0,20,0,0,0,0.47,0.33,0,0.2,0,0,0
223,1C_Center,Center,1C,uplands,Control,no,no,17-Jun-22,1.5,2,2.5,3,2.5,2,3.5,3,0,0,South,55,40,0,5,0,0,0,0.55,0.4,0,0.05,0,0,0
223,1C_Center,Center,1C,uplands,Control,no,no,17-Jun-22,1.5,2,2.5,3,2.5,2,3.5,3,0,0,West,30,35,0,35,0,0,0,0.3,0.35,0,0.35,0,0,0
224,10C_North,Edge,10C,uplands,Control,no,no,17-Jun-22,2,0,0,0,0,1,1,1,0,0,Center,15,2,0,30,0,5,48,0.15,0.02,0,0.3,0,0.05,0.48
224,10C_North,Edge,10C,uplands,Control,no,no,17-Jun-22,2,0,0,0,0,1,1,1,0,0,North,0,3,0,0,0,0,97,0,0.03,0,0,0,0,0.97
224,10C_North,Edge,10C,uplands,Control,no,no,17-Jun-22,2,0,0,0,0,1,1,1,0,0,East,5,20,0,10,0,10,55,0.05,0.2,0,0.1,0,0.1,0.55
224,10C_North,Edge,10C,uplands,Control,no,no,17-Jun-22,2,0,0,0,0,1,1,1,0,0,South,45,25,0,30,0,0,0,0.45,0.25,0,0.3,0,0,0
224,10C_North,Edge,10C,uplands,Control,no,no,17-Jun-22,2,0,0,0,0,1,1,1,0,0,West,35,5,0,60,0,0,0,0.35,0.05,0,0.6,0,0,0
225,10C_Center,Center,10C,uplands,Control,no,no,17-Jun-22,4,4,3,3,2.5,3,2.5,2,0,0,Center,10,20,0,70,0,0,0,0.1,0.2,0,0.7,0,0,0
225,10C_Center,Center,10C,uplands,Control,no,no,17-Jun-22,4,4,3,3,2.5,3,2.5,2,0,0,North,25,25,0,50,0,0,0,0.25,0.25,0,0.5,0,0,0
225,10C_Center,Center,10C,uplands,Control,no,no,17-Jun-22,4,4,3,3,2.5,3,2.5,2,0,0,East,20,20,0,60,0,0,0,0.2,0.2,0,0.6,0,0,0
225,10C_Center,Center,10C,uplands,Control,no,no,17-Jun-22,4,4,3,3,2.5,3,2.5,2,0,0,South,10,15,0,20,0,5,50,0.1,0.15,0,0.2,0,0.05,0.5
225,10C_Center,Center,10C,uplands,Control,no,no,17-Jun-22,4,4,3,3,2.5,3,2.5,2,0,0,West,30,25,0,45,0,0,0,0.3,0.25,0,0.45,0,0,0
226,10C_South,Edge,10C,uplands,Control,no,no,17-Jun-22,3,2,1,2,2,1,2.5,1,15,0,Center,45,15,0,40,0,0,0,0.45,0.15,0,0.4,0,0,0
226,10C_South,Edge,10C,uplands,Control,no,no,17-Jun-22,3,2,1,2,2,1,2.5,1,15,0,North,40,25,0,30,0,5,0,0.4,0.25,0,0.3,0,0.05,0
226,10C_South,Edge,10C,uplands,Control,no,no,17-Jun-22,3,2,1,2,2,1,2.5,1,15,0,East,60,5,10,20,0,5,0,0.6,0.05,0.1,0.2,0,0.05,0
226,10C_South,Edge,10C,uplands,Control,no,no,17-Jun-22,3,2,1,2,2,1,2.5,1,15,0,South,40,40,0,20,0,0,0,0.4,0.4,0,0.2,0,0,0
226,10C_South,Edge,10C,uplands,Control,no,no,17-Jun-22,3,2,1,2,2,1,2.5,1,15,0,West,57,3,0,40,0,0,0,0.57,0.03,0,0.4,0,0,0
227,10C_West,Edge,10C,uplands,Control,no,no,17-Jun-22,1.5,1.5,5,2.5,4,2,3,2,0,0,Center,25,50,0,25,0,0,0,0.25,0.5,0,0.25,0,0,0
227,10C_West,Edge,10C,uplands,Control,no,no,17-Jun-22,1.5,1.5,5,2.5,4,2,3,2,0,0,North,55,15,0,30,0,0,0,0.55,0.15,0,0.3,0,0,0
227,10C_West,Edge,10C,uplands,Control,no,no,17-Jun-22,1.5,1.5,5,2.5,4,2,3,2,0,0,East,75,5,0,20,0,0,0,0.75,0.05,0,0.2,0,0,0
227,10C_West,Edge,10C,uplands,Control,no,no,17-Jun-22,1.5,1.5,5,2.5,4,2,3,2,0,0,South,50,40,0,10,0,0,0,0.5,0.4,0,0.1,0,0,0
227,10C_West,Edge,10C,uplands,Control,no,no,17-Jun-22,1.5,1.5,5,2.5,4,2,3,2,0,0,West,35,15,0,5,0,0,45,0.35,0.15,0,0.05,0,0,0.45
228,10T_North,Edge,10T,uplands,Treatment,no,no,17-Jun-22,0,1,1,0.5,0.5,1,0,0,0,0,Center,50,0,0,45,0,5,0,0.5,0,0,0.45,0,0.05,0
228,10T_North,Edge,10T,uplands,Treatment,no,no,17-Jun-22,0,1,1,0.5,0.5,1,0,0,0,0,North,25,25,0,50,0,0,0,0.25,0.25,0,0.5,0,0,0
228,10T_North,Edge,10T,uplands,Treatment,no,no,17-Jun-22,0,1,1,0.5,0.5,1,0,0,0,0,East,40,10,0,50,0,0,0,0.4,0.1,0,0.5,0,0,0
228,10T_North,Edge,10T,uplands,Treatment,no,no,17-Jun-22,0,1,1,0.5,0.5,1,0,0,0,0,South,40,15,0,40,0,5,0,0.4,0.15,0,0.4,0,0.05,0
228,10T_North,Edge,10T,uplands,Treatment,no,no,17-Jun-22,0,1,1,0.5,0.5,1,0,0,0,0,West,35,15,0,50,0,0,0,0.35,0.15,0,0.5,0,0,0
229,10T_East,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,2,2,3,1.5,1.5,2.5,0,0,Center,20,15,0,65,0,0,0,0.2,0.15,0,0.65,0,0,0
229,10T_East,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,2,2,3,1.5,1.5,2.5,0,0,North,10,25,0,45,0,0,20,0.1,0.25,0,0.45,0,0,0.2
229,10T_East,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,2,2,3,1.5,1.5,2.5,0,0,East,15,15,0,70,0,0,0,0.15,0.15,0,0.7,0,0,0
229,10T_East,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,2,2,3,1.5,1.5,2.5,0,0,South,30,25,0,35,0,0,10,0.3,0.25,0,0.35,0,0,0.1
229,10T_East,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,2,2,3,1.5,1.5,2.5,0,0,West,15,15,0,70,0,0,0,0.15,0.15,0,0.7,0,0,0
230,10T_Center,Center,10T,uplands,Treatment,no,no,17-Jun-22,1,0,0,0,0,1,1,0,0,0,Center,25,20,0,40,0,5,10,0.25,0.2,0,0.4,0,0.05,0.1
230,10T_Center,Center,10T,uplands,Treatment,no,no,17-Jun-22,1,0,0,0,0,1,1,0,0,0,North,35,25,0,25,0,0,15,0.35,0.25,0,0.25,0,0,0.15
230,10T_Center,Center,10T,uplands,Treatment,no,no,17-Jun-22,1,0,0,0,0,1,1,0,0,0,East,25,20,0,55,0,0,0,0.25,0.2,0,0.55,0,0,0
230,10T_Center,Center,10T,uplands,Treatment,no,no,17-Jun-22,1,0,0,0,0,1,1,0,0,0,South,33,25,0,42,0,0,0,0.33,0.25,0,0.42,0,0,0
230,10T_Center,Center,10T,uplands,Treatment,no,no,17-Jun-22,1,0,0,0,0,1,1,0,0,0,West,60,5,0,30,0,0,5,0.6,0.05,0,0.3,0,0,0.05
231,10T_West,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,3.5,3.5,2,2,3,1.5,0,0,Center,50,10,0,30,0,0,0,0.5,0.1,0,0.3,0,0,0
231,10T_West,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,3.5,3.5,2,2,3,1.5,0,0,North,55,5,0,40,0,0,0,0.55,0.05,0,0.4,0,0,0
231,10T_West,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,3.5,3.5,2,2,3,1.5,0,0,East,2,18,0,75,0,0,5,0.02,0.18,0,0.75,0,0,0.05
231,10T_West,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,3.5,3.5,2,2,3,1.5,0,0,South,5,75,0,20,0,0,0,0.05,0.75,0,0.2,0,0,0
231,10T_West,Edge,10T,uplands,Treatment,no,no,17-Jun-22,2,3,3.5,3.5,2,2,3,1.5,0,0,West,20,20,0,60,0,0,0,0.2,0.2,0,0.6,0,0,0
232,10T_South,Edge,10T,uplands,Treatment,no,no,17-Jun-22,1,1,1,1,1,0,2,0,0,0,Center,45,30,0,25,0,0,0,0.45,0.3,0,0.25,0,0,0
232,10T_South,Edge,10T,uplands,Treatment,no,no,17-Jun-22,1,1,1,1,1,0,2,0,0,0,North,65,7,0,23,0,0,5,0.65,0.07,0,0.23,0,0,0.05
232,10T_South,Edge,10T,uplands,Treatment,no,no,17-Jun-22,1,1,1,1,1,0,2,0,0,0,East,45,22,0,25,3,5,0,0.45,0.22,0,0.25,0.03,0.05,0
232,10T_South,Edge,10T,uplands,Treatment,no,no,17-Jun-22,1,1,1,1,1,0,2,0,0,0,South,60,15,0,20,0,5,0,0.6,0.15,0,0.2,0,0.05,0
232,10T_South,Edge,10T,uplands,Treatment,no,no,17-Jun-22,1,1,1,1,1,0,2,0,0,0,West,70,20,0,10,0,0,0,0.7,0.2,0,0.1,0,0,0
237,11T_North,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,3,4,3,2,3,3,2,0,0,Center,15,40,0,15,0,10,20,0.15,0.4,0,0.15,0,0.1,0.2
237,11T_North,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,3,4,3,2,3,3,2,0,0,North,55,15,0,20,0,10,0,0.55,0.15,0,0.2,0,0.1,0
237,11T_North,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,3,4,3,2,3,3,2,0,0,East,55,5,0,20,0,15,5,0.55,0.05,0,0.2,0,0.15,0.05
237,11T_North,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,3,4,3,2,3,3,2,0,0,South,40,30,0,0,5,5,20,0.4,0.3,0,0,0.05,0.05,0.2
237,11T_North,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,3,4,3,2,3,3,2,0,0,West,65,10,0,10,0,15,0,0.65,0.1,0,0.1,0,0.15,0
238,11T_South,Edge,11T,uplands,Treatment,no,no,13-Jun-22,2.5,1,1,2,3,1,2,2,0,0,Center,45,25,0,15,0,15,0,0.45,0.25,0,0.15,0,0.15,0
238,11T_South,Edge,11T,uplands,Treatment,no,no,13-Jun-22,2.5,1,1,2,3,1,2,2,0,0,North,55,15,0,30,0,0,0,0.55,0.15,0,0.3,0,0,0
238,11T_South,Edge,11T,uplands,Treatment,no,no,13-Jun-22,2.5,1,1,2,3,1,2,2,0,0,East,45,15,0,40,0,0,0,0.45,0.15,0,0.4,0,0,0
238,11T_South,Edge,11T,uplands,Treatment,no,no,13-Jun-22,2.5,1,1,2,3,1,2,2,0,0,South,25,60,0,15,0,0,0,0.25,0.6,0,0.15,0,0,0
238,11T_South,Edge,11T,uplands,Treatment,no,no,13-Jun-22,2.5,1,1,2,3,1,2,2,0,0,West,20,60,0,5,0,15,0,0.2,0.6,0,0.05,0,0.15,0
239,11T_West,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,2,3,3,2,3,1,2,0,0,Center,50,35,0,15,0,0,0,0.5,0.35,0,0.15,0,0,0
239,11T_West,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,2,3,3,2,3,1,2,0,0,North,50,10,0,5,0,35,0,0.5,0.1,0,0.05,0,0.35,0
239,11T_West,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,2,3,3,2,3,1,2,0,0,East,45,20,0,25,0,10,0,0.45,0.2,0,0.25,0,0.1,0
239,11T_West,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,2,3,3,2,3,1,2,0,0,South,15,70,0,0,0,15,0,0.15,0.7,0,0,0,0.15,0
239,11T_West,Edge,11T,uplands,Treatment,no,no,13-Jun-22,3,2,3,3,2,3,1,2,0,0,West,65,15,0,5,0,15,0,0.65,0.15,0,0.05,0,0.15,0
240,11T_Center,Center,11T,uplands,Treatment,no,no,13-Jun-22,2,4,3.5,3,3,4,3,2,0,0,Center,20,60,0,10,0,10,0,0.2,0.6,0,0.1,0,0.1,0
240,11T_Center,Center,11T,uplands,Treatment,no,no,13-Jun-22,2,4,3.5,3,3,4,3,2,0,0,North,25,20,0,50,0,5,0,0.25,0.2,0,0.5,0,0.05,0
240,11T_Center,Center,11T,uplands,Treatment,no,no,13-Jun-22,2,4,3.5,3,3,4,3,2,0,0,East,50,50,0,0,0,0,0,0.5,0.5,0,0,0,0,0
240,11T_Center,Center,11T,uplands,Treatment,no,no,13-Jun-22,2,4,3.5,3,3,4,3,2,0,0,South,55,20,0,15,0,10,0,0.55,0.2,0,0.15,0,0.1,0
240,11T_Center,Center,11T,uplands,Treatment,no,no,13-Jun-22,2,4,3.5,3,3,4,3,2,0,0,West,40,40,0,15,0,5,0,0.4,0.4,0,0.15,0,0.05,0
241,11T_East,Edge,11T,uplands,Treatment,no,no,13-Jun-22,4,3.5,3,3.5,2,3,3,1.5,0,0,Center,25,55,0,10,0,10,0,0.25,0.55,0,0.1,0,0.1,0
241,11T_East,Edge,11T,uplands,Treatment,no,no,13-Jun-22,4,3.5,3,3.5,2,3,3,1.5,0,0,North,25,65,0,0,0,10,0,0.25,0.65,0,0,0,0.1,0
241,11T_East,Edge,11T,uplands,Treatment,no,no,13-Jun-22,4,3.5,3,3.5,2,3,3,1.5,0,0,East,60,10,0,10,10,10,0,0.6,0.1,0,0.1,0.1,0.1,0
241,11T_East,Edge,11T,uplands,Treatment,no,no,13-Jun-22,4,3.5,3,3.5,2,3,3,1.5,0,0,South,50,10,0,40,0,0,0,0.5,0.1,0,0.4,0,0,0
241,11T_East,Edge,11T,uplands,Treatment,no,no,13-Jun-22,4,3.5,3,3.5,2,3,3,1.5,0,0,West,45,25,0,10,0,20,0,0.45,0.25,0,0.1,0,0.2,0
245,11C_West,Edge,11C,uplands,Control,no,no,13-Jun-22,4,2,4,4,2,2,1,4,0,0,Center,35,50,0,15,0,0,0,0.35,0.5,0,0.15,0,0,0
245,11C_West,Edge,11C,uplands,Control,no,no,13-Jun-22,4,2,4,4,2,2,1,4,0,0,North,20,10,0,60,0,10,0,0.2,0.1,0,0.6,0,0.1,0
245,11C_West,Edge,11C,uplands,Control,no,no,13-Jun-22,4,2,4,4,2,2,1,4,0,0,East,15,70,0,0,5,10,0,0.15,0.7,0,0,0.05,0.1,0
245,11C_West,Edge,11C,uplands,Control,no,no,13-Jun-22,4,2,4,4,2,2,1,4,0,0,South,25,60,0,5,0,10,0,0.25,0.6,0,0.05,0,0.1,0
245,11C_West,Edge,11C,uplands,Control,no,no,13-Jun-22,4,2,4,4,2,2,1,4,0,0,West,25,60,0,5,0,10,0,0.25,0.6,0,0.05,0,0.1,0
246,11C_South,Edge,11C,uplands,Control,no,no,13-Jun-22,2,2.5,4,3,2,3,2,1.5,0,0,Center,15,75,0,10,0,0,0,0.15,0.75,0,0.1,0,0,0
246,11C_South,Edge,11C,uplands,Control,no,no,13-Jun-22,2,2.5,4,3,2,3,2,1.5,0,0,North,20,50,0,30,0,0,0,0.2,0.5,0,0.3,0,0,0
246,11C_South,Edge,11C,uplands,Control,no,no,13-Jun-22,2,2.5,4,3,2,3,2,1.5,0,0,East,15,35,0,5,0,40,5,0.15,0.35,0,0.05,0,0.4,0.05
246,11C_South,Edge,11C,uplands,Control,no,no,13-Jun-22,2,2.5,4,3,2,3,2,1.5,0,0,South,15,60,0,5,0,10,10,0.15,0.6,0,0.05,0,0.1,0.1
246,11C_South,Edge,11C,uplands,Control,no,no,13-Jun-22,2,2.5,4,3,2,3,2,1.5,0,0,West,65,20,0,0,0,10,5,0.65,0.2,0,0,0,0.1,0.05
253,11C_North,Edge,11C,uplands,Control,no,no,13-Jun-22,0.5,4,5,4,4,2.5,3.5,3,0,0,Center,65,5,0,30,0,0,0,0.65,0.05,0,0.3,0,0,0
253,11C_North,Edge,11C,uplands,Control,no,no,13-Jun-22,0.5,4,5,4,4,2.5,3.5,3,0,0,North,35,5,0,60,0,0,0,0.35,0.05,0,0.6,0,0,0
253,11C_North,Edge,11C,uplands,Control,no,no,13-Jun-22,0.5,4,5,4,4,2.5,3.5,3,0,0,East,30,5,0,65,0,0,0,0.3,0.05,0,0.65,0,0,0
253,11C_North,Edge,11C,uplands,Control,no,no,13-Jun-22,0.5,4,5,4,4,2.5,3.5,3,0,0,South,70,15,0,10,5,0,0,0.7,0.15,0,0.1,0.05,0,0
253,11C_North,Edge,11C,uplands,Control,no,no,13-Jun-22,0.5,4,5,4,4,2.5,3.5,3,0,0,West,55,15,0,10,0,20,0,0.55,0.15,0,0.1,0,0.2,0
254,11C_East,Edge,11C,uplands,Control,no,no,13-Jun-22,3,3,3,4,3,5,2.5,6,15,0,Center,10,80,0,0,0,10,0,0.1,0.8,0,0,0,0.1,0
254,11C_East,Edge,11C,uplands,Control,no,no,13-Jun-22,3,3,3,4,3,5,2.5,6,15,0,North,40,50,0,0,0,10,0,0.4,0.5,0,0,0,0.1,0
254,11C_East,Edge,11C,uplands,Control,no,no,13-Jun-22,3,3,3,4,3,5,2.5,6,15,0,East,25,70,0,5,0,0,0,0.25,0.7,0,0.05,0,0,0
254,11C_East,Edge,11C,uplands,Control,no,no,13-Jun-22,3,3,3,4,3,5,2.5,6,15,0,South,20,80,0,0,0,0,0,0.2,0.8,0,0,0,0,0
254,11C_East,Edge,11C,uplands,Control,no,no,13-Jun-22,3,3,3,4,3,5,2.5,6,15,0,West,10,10,80,0,0,0,0,0.1,0.1,0.8,0,0,0,0
255,11C_Center,Center,11C,uplands,Control,no,no,13-Jun-22,2,3.5,3,3,1,1.5,6,2,2,0,Center,65,30,0,5,0,0,0,0.65,0.3,0,0.05,0,0,0
255,11C_Center,Center,11C,uplands,Control,no,no,13-Jun-22,2,3.5,3,3,1,1.5,6,2,2,0,North,40,45,0,0,0,15,0,0.4,0.45,0,0,0,0.15,0
255,11C_Center,Center,11C,uplands,Control,no,no,13-Jun-22,2,3.5,3,3,1,1.5,6,2,2,0,East,35,15,0,0,0,40,10,0.35,0.15,0,0,0,0.4,0.1
